doi,url,author,year,title,articleType,sourceTitle,base,abstract,keywords
https://doi.org/10.1016/j.jfranklin.2019.10.014,https://www.sciencedirect.com/science/article/pii/S0016003219307446,Yexin Shen and Jiuwen Cao and Jianzhong Wang and Zhixin Yang,2020,Urban acoustic classification based on deep feature transfer learning,article,Journal of the Franklin Institute,science_direct,"Urban acoustic classification (UAC) plays a vital role in smart city engineering, urban security, noise pollution analysis, etc. Convolutional neural networks (CNNs) based feature transfer learning have been shown competitive performance in many applications but little attention has been paid to UAC. In this study, a novel UAC algorithm exploiting the deep CNNs based feature transfer learning and the deep belief net (DBN) based classification is developed. The spectrogram is first adopted for the urban acoustic stream representation. Then, three deep CNNs pre-trained on ImageNet database are applied as feature extractors. The extracted features are concatenated and fed to a DBN for classifier learning. To achieve a good generalization performance, three restricted boltzmann machines (RBM) trained by the contrastive divergence algorithm (CD) followed by a back-propagation (BP) based fine parameter tuning is adopted in DBN. The proposed UAC is evaluated on a real acoustic database, including 11 categories of acoustic signals recorded from the urban environment. Performance comparisons to many state-of-the-art algorithms are presented to demonstrate the superiority of the proposed method.",
https://doi.org/10.1016/j.scs.2021.103658,https://www.sciencedirect.com/science/article/pii/S2210670721009215,Aaisha Makkar,2022,SecureEngine: Spammer classification in cyber defence for leveraging green computing in Sustainable city,article,Sustainable Cities and Society,science_direct,"In today’s era, Sustainable city is evaluated using the services provided to the society. The designing of the integral part of the society should be focused towards the benefits of people. Internet is extensively utilized by the society using Search Engines. The accuracy and time it takes for different search engines to retrieve information from a cloud computing repository around the world, varies. However, it has been discovered in the literature that webpage ranking reduces the amount of time a user spends surfing, which saves a significant amount of energy during computation and transmission across the network. The hyperlink structure of the web graph is used in most of the earlier solutions documented in the literature, which consumes a lot of energy during calculation. It may exacerbate the link leakage problem by increasing the frequency of spam pages. In light of the energy consumption of various smart gadgets, hyperlink structure alone is no longer sufficient for predicting webpage relevance. Its true importance is revealed by user surfing activity. To improve search engine accuracy and speed, it is critical to demote spam pages, lowering energy consumption. Among all the existing ranking algorithms in the literature, one of the important components is the PageRank algorithm used by Google’s ranking module. Keeping focus on these points, in this paper, various page ranking algorithms based upon supervised learning are surveyed and summarized with respect to different selected parameters and experiments performed. Using this information, a detailed taxonomy of search engine results is presented in the text. Moreover, PageRank algorithms are explored by using different supervised learning techniques applied in the existing proposals for getting and processing the results. In the nutshell, the PageRank methodology is surveyed with respect to web spam detection which is the demand of cognitive systems in smart cities.",Web spam; Green computing; PageRank; Security; Artificial intelligence
https://doi.org/10.1016/j.ins.2018.12.046,https://www.sciencedirect.com/science/article/pii/S002002551830985X,Khac-Hoai Nam Bui and Jason J. Jung,2019,Computational negotiation-based edge analytics for smart objects,article,Information Sciences,science_direct,"In this paper, we propose a computational negotiation approach on Internet of Things (IoT) system where distributed edge devices can make their own decisions for smart applications. Particularly, Artificial Intelligence (AI) techniques play an important role of edge analytics in order to adaptively improve the performance of IoT systems. In this regard, we apply several AI techniques to provide negotiation models (e.g., synchronization, competition, and cooperation) among connected objects for edge analytics. Moreover, in the context of smart city, two typical use cases on IoT applications have been presented to evaluate our proposed approach. They are i) smart traffic control and ii) smart home energy management system.",Internet of things; Edge analytics; Smart objects; Computational negotiation; Smart decision making
https://doi.org/10.1016/j.procs.2020.10.020,https://www.sciencedirect.com/science/article/pii/S1877050920322857,Nadia Slimani and Ilham Slimani and Mustapha Amghar and Nawal Sbiti,2020,Road traffic forecasting using a real data set in Morocco,article,Procedia Computer Science,science_direct,"Traffic forecasting is a research topic debated by several researchers affiliated to a range of disciplines. It is becoming increasingly important given the growth of motorized vehicles on the one hand, and the scarcity of lands for new transportation infrastructure on the other. In this context, the ability to provide highly accurate traffic forecasts is of fundamental importance to manage traffic, especially in the context of smart cities. This work is in line with this perspective and aims to solve this problem. The proposed methodology plans to forecast day-by-day traffic stream using three different models: the Multilayer Perceptron of Artificial Neural Networks (ANN), the Seasonal Autoregressive Integrated Moving Average (SARIMA) and the Support Machine Regression (SMOreg). Using those three models, the forecast is realized based on a history of real traffic data recorded on a road section over 42 months. Besides, a recognized traffic manager in Morocco provides this dataset; the performance is then tested based on predefined criteria. From the experiment results, it is clear that the proposed ANN model achieves highest prediction accuracy with the lowest absolute relative error of 0.57%.",Road traffic forecasting; artificial neural networks; MLP; statistical forecasting; SMOreg; SARIMA
https://doi.org/10.1016/j.enbuild.2019.05.021,https://www.sciencedirect.com/science/article/pii/S0378778818338775,Aurora González-Vidal and Fernando Jiménez and Antonio F. Gómez-Skarmeta,2019,A methodology for energy multivariate time series forecasting in smart buildings based on feature selection,article,Energy and Buildings,science_direct,"The massive collection of data via emerging technologies like the Internet of Things (IoT) requires finding optimal ways to reduce the created features that have a potential impact on the information that can be extracted through the machine learning process. The mining of knowledge related to a concept is done on the basis of the features of data. The process of finding the best combination of features is called feature selection. In this paper we deal with multivariate time-dependent series of data points for energy forecasting in smart buildings. We propose a methodology to transform the time-dependent database into a structure that standard machine learning algorithms can process, and then, apply different types of feature selection methods for regression tasks. We used Weka for the tasks of database transformation, feature selection, regression, statistical test and forecasting. The proposed methodology improves MAE by 59.97% and RMSE by 40.75%, evaluated on training data, and it improves MAE by 42.28% and RMSE by 36.62%, evaluated on test data, on average for 1-step-ahead, 2-step-ahead and 3-step-ahead when compared to not applying any feature selection methodology.",Feature selection; Energy efficiency; Time series; Smart buildings; Smart cities
https://doi.org/10.1016/j.scs.2020.102324,https://www.sciencedirect.com/science/article/pii/S221067072030545X,Md Arafatur Rahman and A. Taufiq Asyhari and L.S. Leong and G.B. Satrya and M. {Hai Tao} and M.F. Zolkipli,2020,Scalable machine learning-based intrusion detection system for IoT-enabled smart cities,article,Sustainable Cities and Society,science_direct,"Given a scale expansion of Internet of Things for sustainable resource management in smart cities, proper design of an intrusion detection system (IDS) is critical to safeguard the future network infrastructure from intruders. With the growth of connected things, the most-widely used centralized (cloud-based) IDS often suffers from high latency and network overhead, thereby resulting in unresponsiveness to attacks and slow detection of malicious users. In this paper, we address the limitation of centralized IDS for resource-constrained devices by proposing two methods, namely semi-distributed and distributed, that combine well-performing feature extraction and selection and exploit potential fog-edge coordinated analytics. In order to distribute the computational tasks, we individually develop parallel machine-learning models corresponding to a partitioned attack dataset. In the semi-distributed case, the parallel models, running on the edge side, are applied for side-by-side feature selections, which are then followed by a single multi-layer perceptron classification running on the fog side. In the distributed case, the parallel models individually perform both the feature selection and multi-layer perceptron classification after which the outputs are combined by a coordinating edge or fog for final decision making. Based on the comparative study of existing works, the numerical results demonstrate the promise of the proposed methods, giving a comparable detection accuracy to the superior centralized IDS as well as exemplify their inherent trade-offs between the accuracy and building time performance.",Feature extraction; Feature selection; IDS; Intrusion detection; IoT; Machine learning; Semi-distributed; Distributed
https://doi.org/10.1016/j.future.2022.03.039,https://www.sciencedirect.com/science/article/pii/S0167739X22001200,Daniel Rivas and Francesc Guim and Jordà Polo and Pubudu M. Silva and Josep Ll. Berral and David Carrera,2022,Towards automatic model specialization for edge video analytics,article,Future Generation Computer Systems,science_direct,"The number of cameras deployed to the edge of the network increases by the day, while emerging use cases, such as smart cities or autonomous driving, also grow to expect images to be analyzed in real-time by increasingly accurate and complex neural networks. Unfortunately, state-of-the-art accuracy comes at a computational cost rarely available in the edge cloud. At the same time, due to strict latency constraints and the vast amount of bandwidth edge cameras generate, we can no longer rely on offloading the task to a centralized cloud. Consequently, there is a need for a meeting point between the resource-constrained edge cloud and accurate real-time video analytics. If state-of-the-art models are too expensive to run on the edge, and lightweight models are not accurate enough for the use cases in the edge, one solution is to demand less from the lightweight model and specialize it in a narrower scope of the problem, a technique known as model specialization. By specializing a model to the context of a single camera, we can boost its accuracy while keeping its computational cost constant. However, this also involves one training per camera, which quickly becomes unfeasible unless the entire process is fully automated. In this paper, we present and evaluate COVA (Contextually Optimized Video Analytics), a framework to assist in the automatic specialization of models for video analytics in edge cloud cameras. COVA aims to automatically improve the accuracy of lightweight models by specializing them to the context to which they will be deployed. Moreover, we discuss and analyze each step involved in the process to understand the different trade-offs that each one entails. Using COVA, we demonstrate that the whole pipeline can be effectively automated by leveraging large neural networks used as teachers whose predictions are used to train and specialize lightweight neural networks. Results show that COVA can automatically improve pre-trained models by an average of 21% mAP on the different scenes of the VIRAT dataset.",Model specialization; Computer vision; Edge cloud; Cova framework; Real-time video analytics
https://doi.org/10.1016/j.pmcj.2018.09.004,https://www.sciencedirect.com/science/article/pii/S1574119218300932,Lorenzo Valerio and Marco Conti and Andrea Passarella,2018,Energy efficient distributed analytics at the edge of the network for IoT environments,article,Pervasive and Mobile Computing,science_direct,"Due to the pervasive diffusion of personal mobile and IoT devices, many “smart environments” (e.g., smart cities and smart factories) will be, generators of huge amounts of data. Currently, analysis of this data is typically achieved through centralised cloud-based services. However, according to many studies, this approach may present significant issues from the standpoint of data ownership, as well as wireless network capacity. In this paper, we exploit the fog computing paradigm to move computation close to where data is produced. We exploit a well-known distributed machine learning framework (Hypothesis Transfer Learning), and perform data analytics on mobile nodes passing by IoT devices, in addition to fog gateways at the edge of the network infrastructure. We analyse the performance of different configurations of the distributed learning framework, in terms of (i) accuracy obtained in the learning task and (ii) energy spent to send data between the involved nodes. Specifically, we consider reference wireless technologies for communication between the different types of nodes we consider, e.g. LTE, Nb-IoT, 802.15.4, 802.11, etc. Our results show that collecting data through the mobile nodes and executing the distributed analytics using short-range communication technologies, such as 802.15.4 and 802.11, allows to strongly reduce the energy consumption of the system up to 94% with a loss in accuracy w.r.t. a centralised cloud solution up to 2%.",Iot; Big data; Smart cities; Distributed learning; Communications efficiency
https://doi.org/10.1016/j.techsoc.2020.101257,https://www.sciencedirect.com/science/article/pii/S0160791X19307171,Marija Cubric,2020,"Drivers, barriers and social considerations for AI adoption in business and management: A tertiary study",article,Technology in Society,science_direct,"The number of academic papers in the area of Artificial Intelligence (AI) and its applications across business and management domains has risen significantly in the last decade, and that rise has been followed by an increase in the number of systematic literature reviews. The aim of this study is to provide an overview of existing systematic reviews in this growing area of research and to synthesise the findings related to drivers, barriers and social implications of the AI adoption in business and management. The methodology used for this tertiary study is based on Kitchenham and Charter's guidelines [14], resulting in a selection of 30 reviews published between 2005 and 2019 which are reporting results of 2021 primary studies. These reviews cover the AI adoption across various business sectors (healthcare, information technology, energy, agriculture, apparel industry, engineering, smart cities, tourism and transport), management and business functions (HR, customer services, supply chain, health and safety, project management, decision-support, systems management and technology adoption). While the drivers for the AI adoption in these areas are mainly economic, the barriers are related to the technical aspects (e.g. availability of data, reusability of models) as well as the social considerations such as, increased dependence on non-humans, job security, lack of knowledge, safety, trust and lack of multiple stakeholders’perspectives. Very few reviews outside of the healthcare management domain consider human, organisational and wider societal factors of the AI adoption. In addition to increased focus on social implications of AI, the reviews are recommending more rigorous evaluation, increased use of hybrid solutions (AI and non-AI) and multidisciplinary approach to AI design and evaluation. Furthermore, this study found that there is a lack of systematic reviews in some of the early AI adoption sectors such as financial industry and retail.",Artificial intelligence; Business; Machine learning; Management; Systematic literature review; Tertiary study
https://doi.org/10.1016/j.chemer.2019.125590,https://www.sciencedirect.com/science/article/pii/S0009281919300649,Ashwin Singh and Arbind Kumar Patel and Jyoti Prakash Deka and Aparna Das and Abhay Kumar and Manish Kumar,2020,"Prediction of arsenic vulnerable zones in the groundwater environment of a rapidly urbanizing setup, Guwahati, India",article,Geochemistry,science_direct,"The present study, through a multi model assessment approach emphasizes the relevance of prior urban settlement planning with respect to the changing land use pattern. A coupled approach integrating satellite data products of Land Use and Land Cover (LULC) change along with chemical evaluation of As toxicity were modelled to evaluate the groundwater vulnerability. Change detection analysis was incorporated using the satellite images of 2013 and 2016 which shows 10 % increase in the buildings as compared to the total area of the study in given period. The LULC class that has been most compromised in this expansion and got reduced were the vegetation (∼6 %) and the barren areas (∼4 %) and the total surface water sources (0.5 %), all contributing in increased urban sprawl. As per the origin of As contamination in the area it seems that high sediment deposition along the braided Brahmaputra River stretch leads to As contamination which was associated with Fe-(oxy)-hydroxide dissolution. The vulnerability assessment using Artificial Neural Network technique in this region shows that As is present relatively in lesser concentration in the east direction. The continuous expansion of the urban habitation towards the greater As concentration zone will further make the situation critical for the people dependent on groundwater. The study suggests that prior settlement planning must be carried out in accordance to the presence of any toxic constituent in drinking water source to avoid future crisis for potable water.",Urbanisation; Groundwater; Vulnerability; Artificial Neural Network (ANN); LULC; Smart city; Guwahati
https://doi.org/10.1016/j.future.2020.05.028,https://www.sciencedirect.com/science/article/pii/S0167739X19302249,Chaya Levinger and Noam Hazon and Amos Azaria,2020,Human satisfaction as the ultimate goal in ridesharing,article,Future Generation Computer Systems,science_direct,"Transportation services play a crucial part in the development of modern smart cities. In particular, on-demand ridesharing services, which group together passengers with similar itineraries, are already operating in several metropolitan areas. These services can be of significant social and environmental benefit, by reducing travel costs, road congestion and CO2 emissions. The deployment of autonomous cars in the near future will surely change the way people are traveling. It is even more promising for a ridesharing service, since it will be easier and cheaper for a company to handle a fleet of autonomous cars that can serve the demands of different passengers. We argue that user satisfaction should be the main objective when trying to find the best assignment of passengers to vehicles and the determination of their routes. Moreover, the model of user satisfaction should be rich enough to capture the traveling time, cost, and other factors as well. We show that it is more important to capture a rich model of human satisfaction than peruse an optimal performance. That is, we developed a practical algorithm for assigning passengers to vehicles, which outperforms brute-force assignment algorithms that use a simpler satisfaction model. To the best of our knowledge, this is the first paper to exclusively concentrate on a rich and realistic general function of user satisfaction as the objective, which is (arguably) the most important aspect to consider for achieving a widespread adaption of ridesharing services.",Ride-sharing; Modeling human behavior; Human–agent interaction; Smart-cities
https://doi.org/10.1016/j.comcom.2021.05.013,https://www.sciencedirect.com/science/article/pii/S0140366421001973,Naiyue Chen and Yinglong Li and Xuejun Liu and Zhenjiang Zhang,2021,A mutual information based federated learning framework for edge computing networks,article,Computer Communications,science_direct,"With the application of artificial intelligence in all field of life, people pay more attention to user privacy and data security. Under the condition of protecting user privacy, the federated learning model has become a popular research technology to solve the data islands problems. The edge computing network can be applied to smart city, Internet of vehicles and so on. Federated learning is a framework in which multiple hosts jointly learn a machine learning model. Each work device maintains the local model of its local training dataset, while the master device maintains the global model by aggregating the local models from the work devices. However, it cannot ensure that every local work device is an honest user because of a phenomenon that the hosts has been operated by attacker interferes in the process of local model training. In this paper, we assume that malicious nodes upload unreal learning parameters in the federated learning framework, which the global model will have high error rate. We propose a federated learning parameter aggregating algorithm based on mutual information. We introduced the relevance of model training learning rate to determine the consistency of the training direction of the local and central models at coarse granularity. We aggregated the parameters of the models at fine granularity based on the correlation of the gradients based on the mutual information. The mutual information method is used to calculate the similarity of the gradient trend between the local training model and overall model. We set the trust weight of each work device to reduce the negative impact of malicious nodes. The evaluation results show that the classification accuracy of the MIFL model is improved as compared with the average federated learning without malicious node. Especially, in the case of existing malicious nodes, the proposed algorithm can defend against malicious node attacks and sustain the robustness of Federated learning.",Intelligent edge computing; Federated learning; Mutual information
https://doi.org/10.1016/j.future.2019.09.002,https://www.sciencedirect.com/science/article/pii/S0167739X19316474,Sushil Kumar Singh and Shailendra Rathore and Jong Hyuk Park,2020,BlockIoTIntelligence: A Blockchain-enabled Intelligent IoT Architecture with Artificial Intelligence,article,Future Generation Computer Systems,science_direct,"In the recent year, Internet of Things (IoT) is industrializing in several real-world applications such as smart transportation, smart city to make human life reliable. With the increasing industrialization in IoT, an excessive amount of sensing data is producing from various sensors devices in the Industrial IoT. To analyzes of big data, Artificial Intelligence (AI) plays a significant role as a strong analytic tool and delivers a scalable and accurate analysis of data in real-time. However, the design and development of a useful big data analysis tool using AI have some challenges, such as centralized architecture, security, and privacy, resource constraints, lack of enough training data. Conversely, as an emerging technology, Blockchain supports a decentralized architecture. It provides a secure sharing of data and resources to the various nodes of the IoT network is encouraged to remove centralized control and can overcome the existing challenges in AI. The main goal of our research is to design and develop an IoT architecture with blockchain and AI to support an effective big data analysis. In this paper, we propose a Blockchain-enabled Intelligent IoT Architecture with Artificial Intelligence that provides an efficient way of converging blockchain and AI for IoT with current state-of-the-art techniques and applications. We evaluate the proposed architecture and categorized into two parts: qualitative analysis and quantitative analysis. In qualitative evaluation, we describe how to use AI and Blockchain in IoT applications with “AI-driven Blockchain” and “Blockchain-driven AI.” In quantitative analysis, we present a performance evaluation of the BlockIoTIntelligence architecture to compare existing researches on device, fog, edge and cloud intelligence according to some parameters such as accuracy, latency, security and privacy, computational complexity and energy cost in IoT applications. The evaluation results show that the proposed architecture performance over the existing IoT architectures and mitigate the current challenges.",Artificial intelligence; Blockchain; Internet of things; Big data analysis; Security and privacy
https://doi.org/10.1016/j.fsidi.2022.301346,https://www.sciencedirect.com/science/article/pii/S2666281722000154,Pushpajit Khaire and Praveen Kumar,2022,A semi-supervised deep learning based video anomaly detection framework using RGB-D for surveillance of real-world critical environments,article,Forensic Science International: Digital Investigation,science_direct,"Video surveillance has become very important in the current era of smart cities. Large amounts of surveillance cameras are deployed at public and private places for surveillance of infrastructural property and public safety. These surveillance cameras generate huge amount of video data and it is impractical for a human observer to continuously monitor these long-hour videos manually and detect any unwanted or anomalous event. This paper presents a multi-modal semi-supervised deep learning based CNN-BiLSTM autoencoder framework to detect anomalous events in critical surveillance environments like Bank-ATMs. The significance of the framework is that it only requires weakly labelled normal video samples for training. We leverage the power of transfer learning by extracting important video features using a compact pretrained CNN to significantly reduce the computational complexity of training and detection. Moreover, due to the unavailability of any dataset for ATM surveillance in the public domain, we also contributed a unique RGB + D dataset for surveillance of ATMs. The proposed framework is tested on the collected RGB + D dataset and other real-world benchmark video anomaly datasets: Avenue and UCFCrime2Local. Results show that the proposed framework gives competitive results with other state-of-the-art methods and can be applied to both indoor and outdoor environments for detection of anomalies in real-world surveillance sites.",Surveillance; Anomaly detection; RGB-D; Deep learning; Bank-ATM; Crime; Real world environments; Bi-LSTM; Auto-encoder
https://doi.org/10.1080/15472450.2015.1037955,https://www.sciencedirect.com/science/article/pii/S1547245022000500,Eleni I. Vlahogianni and Konstantinos Kepaptsoglou and Vassileios Tsetsos and Matthew G. Karlaftis,2016,A Real-Time Parking Prediction System for Smart Cities,article,Journal of Intelligent Transportation Systems,science_direct,"ABSTRACT A methodological framework for multiple steps ahead parking availability prediction is presented. Two different types of predictions are provided: the probability of a free space to continue being free in subsequent time intervals, and the short-term parking occupancy prediction in selected regions of an urban road network. The available data come from a wide network of on-street parking sensors in the “smart” city of Santander, Spain. The sensor network is segmented in four different regions, and then survival and neural network models are developed for each region separately. Findings show that the Weibull parametric models best describe the probability of a parking space to continue to be free in the forthcoming time intervals. Moreover, simple genetically optimized multilayer perceptrons accurately predict region parking occupancy rates up to 30 minutes in the future by exploiting 1-minute data. Finally, the real time, Web-based, implementation of the proposed parking prediction availability system is presented.",Duration Modeling; Internet of Things; Neural Networks; Parking Occupancy; Parking Sensors; Smart City
https://doi.org/10.1016/j.iot.2018.09.003,https://www.sciencedirect.com/science/article/pii/S2542660518300593,Ahmed Dawoud and Seyed Shahristani and Chun Raun,2018,Deep learning and software-defined networks: Towards secure IoT architecture,article,Internet of Things,science_direct,"Internet of Things (IoT) introduces new challenges to conventional communication model. IoT networks characteristics, such as objects heterogeneity and scalability, require revolutionary solutions. Currently, there is no universal architecture for IoT. However, several architectures were proposed based on Software Defined Networks (SDN). SDN introduces network programmability, and centralisation, these features facilitate network abstractions, simplifying network management and eases evolution. In this paper, we investigate SDN as a novel communication architecture for IoT networking to enhance the security and resilience of IoT. SDN enhances network resilience and scalability which are essential in large-scale IoT deployments, e.g., smart cities. However, security is a significant concern for IoT while SDN deepens these concerns. SDN itself presents new security threats; specifically, threats related to the controller. We propose a secure, framework for IoT based on SDN. The framework is generalization for the integration of SDN and IoT. We focus on massive IoT deployment, for instance, smart cities applications, where, security is critical, and network traffic is enormous. The study investigates the SDN architecture from a security perspective. Improving SDN security will boost the deployment of SDN-based IoT architecture. We deploy an Intrusion detection system based on Deep Learning (DL). The detection module uses Restricted Boltzmann Machines (RBM). The precision rate shows significant improvements over standard ML, e.g. SVM and PCA.",Internet of Things; Software-defined networks; Anomalies detection; Deep learning; Restricted-Boltzmann machines
https://doi.org/10.1016/j.procs.2020.03.233,https://www.sciencedirect.com/science/article/pii/S1877050920306992,Pranavi Vashishtha and Tanupriya Choudhury,2020,DMAPS: An Effective and Efficient Way for the Air Purification of the Outdoors: (Deep-mind Air Purification System for a smart city),article,Procedia Computer Science,science_direct,"The air pollution these days is a serious environmental concern and it is not just a mere fact but a harsh reality which is creating problems for the mankind such as some serious health issues. In some parts of the world the air quality index have reached to an irrefutable level which demands for a solution now. Hence, the purpose of this paper is to tackle this problem at a large scale by providing with an artificially intelligent mobile air purifier for “outdoors”. The main problem of DMAPS is to provide with purified air in the outdoors, such as a residential colony, in apartments, office complex, etc. since most of the times people travel outdoors and stay away from their home for a long time. This ability of providing with such a smart-sensing, self-driving machine is the advantage of the paper because other air purifiers exist but they are made for indoors, they do not have mobility and also do not possess AI capabilities. The method used in this air purifier is formulated by connecting three major functions. The first one being, ‘the smart mobility’ of the machine using the approach of deep reinforcement learning, the second is the air ‘purification using the Arduino system’ and the last is, ‘the detection of humans’ so that DMAPS can be around them and provide them with purified air, based on the YOLO algorithm. The whole system, works in a way that each and every function is very much connected and works simultaneously. In a nutshell, this air purifier, moves from one place (where there is low pollution content) to another place (where there is higher pollution content), purifies the environment and simultaneously have an objective to smartly detect humans to give out fresh air to them. Hence, in this way the whole methodology tries to fix the problem of air pollution by purifying the air outdoors to make it safe to inhale.",Deep reinforcement learning; Arduino; YOLO algorithm; artificially intelligent
https://doi.org/10.1016/j.compeleceng.2018.03.021,https://www.sciencedirect.com/science/article/pii/S0045790617332469,Muhamad Munwar Iqbal and Muhammad Tahir Mehmood and Sohail Jabbar and Shehzad Khalid and Awais Ahmad and Gwanggil Jeon,2018,An enhanced framework for multimedia data: Green transmission and portrayal for smart traffic system,article,Computers & Electrical Engineering,science_direct,"The object tracking in video surveillance for intelligent traffic handling in smart cities requires an enormous amount of data called big data to be transmitted over the network using the Internet of Things. Manual monitoring and surveillance are impossible because traditional computer vision technologies are no more useful for massive processing and intelligent decision making. In this paper, a framework is proposed which enables both on spot data processing and intelligent decision making by using cloud computing. The developed application is a trained on Artificial Neural Network, which can handle different traffic techniques with congested traffic scenario and priorities traffic such as ambulance handling. The Message Queue Telemetry Transport protocol is used for green transmission with mobile access to traffic data. The results analyzed with thirty videos processed data which handle real-time data prioritization for the people for smart surveillance to fastest route and enhance the intelligent data transmission.",Internet of thing; Big data; Cloud computing; Green transmission; Artificial Neural Network; Object tracking
https://doi.org/10.1016/j.ijinfomgt.2019.102045,https://www.sciencedirect.com/science/article/pii/S0268401219302129,Saeed-Ul Hassan and Mudassir Shabbir and Sehrish Iqbal and Anwar Said and Faisal Kamiran and Raheel Nawaz and Umar Saif,2021,Leveraging Deep Learning and SNA approaches for Smart City Policing in the Developing World,article,International Journal of Information Management,science_direct,"Is it possible to identify crime suspects by their mobile phone call records? Can the spatial-temporal movements of individuals linked to convicted criminals help to identify those who facilitate crime? Might we leverage the usage of mobile phones, such as incoming and outgoing call numbers, coordinates, call duration and frequency of calls, in a specific time window on either side of a crime to provide a focus for the location and period under investigation? Might the call data records of convicted criminals' social networks serve to distinguish criminals from non-criminals? To address these questions, we used heterogeneous call data records dataset by tapping into the power of social network analysis and the advancements in graph convolutional networks. In collaboration with the Punjab Police and Punjab Information Technology Board, these techniques were useful in identifying convicted individuals. The approaches employed are useful in identifying crime suspects and facilitators to support smart policing in the fight against the country's increasing crime rates. Last but not least, the applied methods are highly desirable to complement high-cost video-based smart city surveillance platforms in developing countries.",Smart City; Criminal Social Network; Criminal Prediction Modelling; Low-Cost Solution; Graph Convolutional Network
https://doi.org/10.1016/j.imavis.2020.104025,https://www.sciencedirect.com/science/article/pii/S0262885620301578,Weipeng Jing and Jingbo Lin and Huihui Wang,2020,Building NAS: Automatic designation of efficient neural architectures for building extraction in high-resolution aerial images,article,Image and Vision Computing,science_direct,"Building extraction, which is a fundamental task in the community of remote sensing image analysis, has been extensively applied in various applications related to smart cities. Due to the complicated background information in urban areas, how to extract building footprints from high-resolution aerial images is challenging. The recent achievements of deep learning have shed light on building extraction and other remote sensing domain tasks. However, the heavy consumption of computational resources and the design of the neural architectures became the biggest bottleneck of utilizing deep learning techniques to improve the performance. In this work, we developed a Neural Architecture Search (NAS) algorithm, dubbed BuildingNAS, for building extraction from high-resolution aerial images. In particular, we built an efficient candidate operation set upon Separable Factorized Residual Blocks as our cell-level search space. Different from previous NAS in semantic segmentation tasks, we employed the hierarchical search space and proposed the Single-Path Sampling strategy to eliminate excessive GPU memory comsumption in searching process. In addition, we proposed an entropy regularized objective for the optimization of architecture parameters. As the result, the larger batch size can be adopted in the whole pipeline to accelerate the searching process, and make the resulted architecture more stable and accurate. We evaluated our proposed algorithm in WHUBuilding Dataset, the derived network achieved mIoU of 86.95% with only 2.05G FLOPs and 3.10 M parameters. The comparison results demonstrate that the network discovered by our algorithm can achieve great efficiency-accuracy trade-off.",Convolutional neural network; Deep learning; Aerial images; Semantic segmentation; Neural architecture search
https://doi.org/10.1016/j.eswa.2021.114571,https://www.sciencedirect.com/science/article/pii/S0957417421000129,Baigang Du and Qiliang Zhou and Jun Guo and Shunsheng Guo and Lei Wang,2021,Deep learning with long short-term memory neural networks combining wavelet transform and principal component analysis for daily urban water demand forecasting,article,Expert Systems with Applications,science_direct,"A reliable and accurate urban water demand forecasting plays a significant role in building intelligent water supplying system and smart city. Due to the high frequency noise and complicated relationships in water demand series, forecasting the urban water demand is not an easy task. In order to improve the model’s abilities in handling the complex patterns and catching the peaks in time series, we propose a hybrid long short-term memory model combining with discrete wavelet transform (DWT) and principal component analysis (PCA) pre-processing techniques for water demand forecasting, i.e., DWT-PCA-LSTM. First, the outliers of water demand series are identified and smoothed by 3σ criterion and weighted average method, respectively. Then, the noise component of water demand series is eliminated by DWT method and the principal components (PCs) among influencing factors of water demand are selected by PCA method. In addition, two LSTM networks are built to yield the daily urban water demand predictions using the results of DWT and PCA techniques. At last, the superiorities of the proposed model are demonstrated by comparing with the other benchmark predictive models. The water demand from 2016 to 2020 of a waterworks located in Suzhou, China is used for the experiment. The predictive performance of the experiments are evaluated by the mean absolute percentage error (MAPE), mean absolute percentage errors of peaks (pMAPE), explain variance score (EVS) and correlation coefficient (R). The results show that the DWT-PCA-LSTM model outperforms the other models and has satisfactory performance both in catching the peaks and the average prediction accuracy.",Urban water demand forecasting; Long short-term memory network; Discrete wavelet transform; Principal components analysis
https://doi.org/10.1016/j.egyr.2020.03.003,https://www.sciencedirect.com/science/article/pii/S2352484719312387,Ying Tian and Junqi Yu and Anjun Zhao,2020,Predictive model of energy consumption for office building by using improved GWO-BP,article,Energy Reports,science_direct,"Building energy data analysis is a major branch of smart city development research. The usual back propagation neural network model for building energy prediction has problems of unclear physical significance, poor data generalization and low fitting accuracy. Therefore, a composite prediction model of building power consumption based on FCM-GWO-BP neural network was proposed. According to the similar statistical distribution characteristics of data, the fuzzy C-means clustering algorithm (FCM) was used to cluster the historical power consumption data. BP neural network prediction model was established for different categories to reduce the impact of relevant noise in the sample data on the modeling accuracy. Then, according to the train and test data sets of each category, the corresponding grey wolf algorithm was established to optimize the error back propagation neural network prediction model (GWO-BP). The experimental results showed that compared with the sample prediction accuracy index root mean square percentage error (RMSPE), the GWO-BP neural network after FCM clustering was reduced by about 0.225 compared with the BP model, and was reduced by about 0.135 compared with the GWO-BP model, so its prediction accuracy was improved by 75% at most. Respectively, the mean absolute percentage error (MAPE) was reduced by 14.41% and 6.48%. It can be seen that this model has strong generalization ability, better prediction accuracy and reliability, and absolutely can meet the needs of practical engineering.",Building electrical load prediction; BP neural network; Fuzzy C-means clustering algorithm; Grey wolf optimizer algorithm
