doi,url,author,year,title,articleType,sourceTitle,base,abstract,keywords
10.1145/3243929,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3243929,"Ferrer, Ana Juan and Marqu\`{e}s, Joan Manuel and Jorba, Josep",2019,"Towards the Decentralised Cloud: Survey on Approaches and Challenges for Mobile, Ad Hoc, and Edge Computing",article,ACM Comput. Surv.,ACM,"Cloud computing emerged as a centralised paradigm that made “infinite” computing resources available on demand. Nevertheless, the ever-increasing computing capacities present on smart connected things and devices calls for the decentralisation of Cloud computing to avoid unnecessary latencies and fully exploit accessible computing capacities at the edges of the network. Whilst these decentralised Cloud models represent a significant breakthrough from a Cloud perspective, they are rooted in existing research areas such as Mobile Cloud Computing, Mobile Ad hoc Computing, and Edge computing. This article analyses the pre-existing works to determine their role in Decentralised Cloud and future computing development.",edge computing; decentralised cloud; Cloud computing; Mobile Cloud Computing; Mobile Ad hoc Cloud Computing; fog computing
10.1145/3408314,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3408314,"Davoudian, Ali and Liu, Mengchi",2020,Big Data Systems: A Software Engineering Perspective,article,ACM Comput. Surv.,ACM,"Big Data Systems (BDSs) are an emerging class of scalable software technologies whereby massive amounts of heterogeneous data are gathered from multiple sources, managed, analyzed (in batch, stream or hybrid fashion), and served to end-users and external applications. Such systems pose specific challenges in all phases of software development lifecycle and might become very complex by evolving data, technologies, and target value over time. Consequently, many organizations and enterprises have found it difficult to adopt BDSs. In this article, we provide insight into three major activities of software engineering in the context of BDSs as well as the choices made to tackle them regarding state-of-the-art research and industry efforts. These activities include the engineering of requirements, designing and constructing software to meet the specified requirements, and software/data quality assurance. We also disclose some open challenges of developing effective BDSs, which need attention from both researchers and practitioners.",requirements engineering; Big Data; quality assurance; software reference architecture; software engineering; Big Data systems
10.1145/3314023,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3314023,"Gonzalez-Manzano, Lorena and Fuentes, Jose M. De and Ribagorda, Arturo",2019,Leveraging User-Related Internet of Things for Continuous Authentication: A Survey,article,ACM Comput. Surv.,ACM,"Among all Internet of Things (IoT) devices, a subset of them are related to users. Leveraging these user-related IoT elements, it is possible to ensure the identity of the user for a period of time, thus avoiding impersonation. This need is known as Continuous Authentication (CA). Since 2009, a plethora of IoT-based CA academic research and industrial contributions have been proposed. We offer a comprehensive overview of 58 research papers regarding the main components of such a CA system. The status of the industry is studied as well, covering 32 market contributions, research projects, and related standards. Lessons learned, challenges, and open issues to foster further research in this area are finally presented.",user-related IoT; Continuous Authentication (CA); CA industry; CA algorithms; CA evaluation metrics; IoT-based CA; Internet Of Things (IoT)
10.1145/3355399,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3355399,"Liu, Xunyun and Buyya, Rajkumar",2020,"Resource Management and Scheduling in Distributed Stream Processing Systems: A Taxonomy, Review, and Future Directions",article,ACM Comput. Surv.,ACM,"Stream processing is an emerging paradigm to handle data streams upon arrival, powering latency-critical application such as fraud detection, algorithmic trading, and health surveillance. Though there are a variety of Distributed Stream Processing Systems (DSPSs) that facilitate the development of streaming applications, resource management and task scheduling is not automatically handled by the DSPS middleware and requires a laborious process to tune toward specific deployment targets. As the advent of cloud computing has supported renting resources on-demand, it is of great interest to review the research progress of hosting streaming systems in clouds under certain Service Level Agreements (SLA) and cost constraints. In this article, we introduce the hierarchical structure of streaming systems, define the scope of the resource management problem, and present a comprehensive taxonomy in this context covering critical research topics such as resource provisioning, operator parallelisation, and task scheduling. The literature is then reviewed following the taxonomy structure, facilitating a deeper understanding of the research landscape through classification and comparison of existing works. Finally, we discuss the open issues and future research directions toward realising an automatic, SLA-aware resource management framework.",stream processing; Resource management; task scheduling; distributed stream processing systems
10.1145/3329119,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3329119,"Fan, Ching-Ling and Lo, Wen-Chih and Pai, Yu-Tung and Hsu, Cheng-Hsin",2019,"A Survey on 360° Video Streaming: Acquisition, Transmission, and Display",article,ACM Comput. Surv.,ACM,"Head-mounted displays and 360° videos have become increasingly more popular, delivering a more immersive viewing experience to end users. Streaming 360° videos over the best-effort Internet, however, faces tremendous challenges, because of the high resolution and the short response time requirements. This survey presents the current literature related to 360° video streaming. We start with 360° video streaming systems built for real experiments to investigate the practicality and efficiency of 360° video streaming. We then present the video and viewer datasets, which may be used to drive large-scale simulations and experiments. Different optimization tools in various stages of the 360° video streaming pipeline are discussed in detail. We also present various applications enabled by 360° video streaming. In the appendices, we review the off-the-shelf hardware available at the time of writing and the open research problems.",Virtual reality; video streaming; 360° videos
10.1145/3337791,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3337791,"Jahan, Farha and Sun, Weiqing and Niyaz, Quamar and Alam, Mansoor",2019,Security Modeling of Autonomous Systems: A Survey,article,ACM Comput. Surv.,ACM,"Autonomous systems will soon be integrating into our lives as home assistants, delivery drones, and driverless cars. The implementation of the level of automation in these systems from being manually controlled to fully autonomous would depend upon the autonomy approach chosen to design these systems. This article reviews the historical evolution of autonomy, its approaches, and the current trends in related fields to build robust autonomous systems. Toward such a goal and with the increased number of cyberattacks, the security of these systems needs special attention from the research community. To gauge the extent to which research has been done in this area, we discuss the cybersecurity of these systems. It is essential to model the system from a security perspective, identify the threats and vulnerabilities, and then model the attacks. A survey in this direction explores the theoretical/analytical system and attack models that have been proposed over the years and identifies the research gap that needs to be addressed by the research community.",Unmanned Aerial Vehicles (UAVs); modeling; robots; driverless car; Cybersecurity; autonomous system (AS)
10.1145/3391196,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3391196,"Salaht, Farah A\""{\i}t and Desprez, Fr\'{e}d\'{e}ric and Lebre, Adrien",2020,An Overview of Service Placement Problem in Fog and Edge Computing,article,ACM Comput. Surv.,ACM,"To support the large and various applications generated by the Internet of Things (IoT), Fog Computing was introduced to complement the Cloud Computing and offer Cloud-like services at the edge of the network with low latency and real-time responses. Large-scale, geographical distribution, and heterogeneity of edge computational nodes make service placement in such infrastructure a challenging issue. Diversity of user expectations and IoT devices characteristics also complicate the deployment problem. This article presents a survey of current research conducted on Service Placement Problem (SPP) in the Fog/Edge Computing. Based on a new classification scheme, a categorization of current proposals is given and identified issues and challenges are discussed.",service placement; edge computing; optimization; classification; deployment taxonomy; Fog computing
10.1145/3485130,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3485130,"Hazra, Abhishek and Adhikari, Mainak and Amgoth, Tarachand and Srirama, Satish Narayana",2021,"A Comprehensive Survey on Interoperability for IIoT: Taxonomy, Standards, and Future Directions",article,ACM Comput. Surv.,ACM,"In the era of Industry 4.0, the Internet-of-Things (IoT) performs the driving position analogous to the initial industrial metamorphosis. IoT affords the potential to couple machine-to-machine intercommunication and real-time information-gathering within the industry domain. Hence, the enactment of IoT in the industry magnifies effective optimization, authority, and data-driven judgment. However, this field undergoes several interoperable issues, including large numbers of heterogeneous IoT gadgets, tools, software, sensing, and processing components, joining through the Internet, despite the deficiency of communication protocols and standards. Recently, various interoperable protocols, platforms, standards, and technologies are enhanced and altered according to the specifications of the applicability in industrial applications. However, there are no recent survey papers that primarily examine various interoperability issues that Industrial IoT (IIoT) faces. In this review, we investigate the conventional and recent developments of relevant state-of-the-art IIoT technologies, frameworks, and solutions for facilitating interoperability between different IIoT components. We also discuss several interoperable IIoT standards, protocols, and models for digitizing the industrial revolution. Finally, we conclude this survey with an inherent discussion of open challenges and directions for future research.",standards; interoperability; machine-to-machine; protocols; Industrial internet of things
10.1145/3286688,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3286688,"Boukerche, Azzedine and Guan, Shichao and Grande, Robson E. De",2019,Sustainable Offloading in Mobile Cloud Computing: Algorithmic Design and Implementation,article,ACM Comput. Surv.,ACM,"Mobile Cloud Computing (MCC) has been extensively explored to be applied as a vital tool to enhance the capabilities of mobile devices, increasing computing power, expanding storage capacity, and prolonging battery life. Offloading works as the fundamental feature that enables MCC to relieve task load and extend data storage through an accessible cloud resource pool. Several initiatives have drawn attention to delivering MCC-supported energy-oriented offloading as a method to cope with a lately steep increase in the number of rich mobile applications and the enduring limitations of battery technologies. However, MCC offloading relieves only the burden of energy consumption of mobile devices; performance concerns about Cloud resources, in most cases, are not considered when dynamically allocating them for dealing with mobile tasks. The application context of MCC, encompassing urban computing, aggravates the situation with very large-scale scenarios, posing as a challenge for achieving greener solutions in the scope of Cloud resources. Thus, this article gathers and analyzes recent energy-aware offloading protocols and architectures, as well as scheduling and balancing algorithms employed toward Cloud green computing. This survey provides a comparison among system architectures by identifying their most notable advantages and disadvantages. The existing enabling frameworks are categorized and compared based on the stage of the task offloading process and resource management types, describing current open challenges and future research directions.",energy consumption; Mobile Cloud Computing; offloading; resource
10.1145/3301299,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3301299,"Constantin, Mihai Gabriel and Redi, Miriam and Zen, Gloria and Ionescu, Bogdan",2019,Computational Understanding of Visual Interestingness Beyond Semantics: Literature Survey and Analysis of Covariates,article,ACM Comput. Surv.,ACM,"Understanding visual interestingness is a challenging task addressed by researchers in various disciplines ranging from humanities and psychology to, more recently, computer vision and multimedia. The rise of infographics and the visual information overload that we are facing today have given this task a crucial importance. Automatic systems are increasingly needed to help users navigate through the growing amount of visual information available, either on the web or our personal devices, for instance by selecting relevant and interesting content. Previous studies indicate that visual interest is highly related to concepts like arousal, unusualness, or complexity, where these connections are found based on psychological theories, user studies, or computational approaches. However, the link between visual interestingness and other related concepts has been only partially explored so far, for example, by considering only a limited subset of covariates at a time. In this article, we present a comprehensive survey on visual interestingness and related concepts, aiming to bring together works based on different approaches, highlighting controversies, and identifying links that have not been fully investigated yet. Finally, we present some open questions that may be addressed in future works. Our work aims to support researchers interested in visual interestingness and related subjective or abstract concepts, providing an in-depth overlook at state-of-the-art theories in humanities and methods in computational approaches, as well as providing an extended list of datasets.",memorability; affective value and emotions; visual composition and stylistic attributes; complexity; humour; Interestingness; coping potential; social interestingness; creativity; aesthetic value; novelty; saliency; urban perception
10.1145/3041960,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3041960,"Jukan, Admela and Masip-Bruin, Xavi and Amla, Nina",2017,Smart Computing and Sensing Technologies for Animal Welfare: A Systematic Review,article,ACM Comput. Surv.,ACM,"Animals play a profoundly important and intricate role in our lives today. Dogs have been human companions for thousands of years, but now they work to assist the disabled, and in combat and search and rescue situations. Farm animals are a critical part of sustainable agriculture today, and there is increasing consumer interest in humanely raised livestock, and how it impacts our health and environmental footprint. Wild animals are threatened with extinction by human induced factors, and shrinking and compromised habitats. There are many reasons, including societal and economic ones, to explore how new computing technologies can be used to ensure the welfare of animals in these settings. The goal of this review is to systematically survey the existing literature in smart computing and sensing technologies for domestic, farm, and wild animal welfare. We use a broad notion of animal welfare to refer to an assessment of whether animals are healthy, free of pain and suffering, and positively stimulated in their environment. Smart computing and sensing is also used in broad terms, to refer to systems that are not isolated but interconnected with communication networks, and capable of remote data collection, processing, exchange, and analysis. The findings of this review are expected to motivate future research in computer science and engineering, as well as contribute to data, information, and communication management for animal welfare.",health monitoring; communication networks; animal-computer interface; cloud computing; smart agriculture; animal welfare; Wireless sensor networks; tracking
10.1145/2897165,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/2897165,"Alam, Muhammad Raisul and St-Hilaire, Marc and Kunz, Thomas",2016,Computational Methods for Residential Energy Cost Optimization in Smart Grids: A Survey,article,ACM Comput. Surv.,ACM,"A smart power grid transforms the traditional electric grid into a user-centric, intelligent power network. The cost-saving potential of smart homes is an excellent motivating factor to involve users in smart grid operations. To that end, this survey explores the contemporary cost-saving strategies for smart grids from the users’ perspective. The study shows that optimization methods are the most popular cost-saving techniques reported in the literature. These methods are used to plan scheduling and power utilization schemes of household appliances, energy storages, renewables, and other energy generation devices. The survey shows that trading energy among neighborhoods is one of the effective methods for cost optimization. It also identifies the prediction methods that are used to forecast energy price, generation, and consumption profiles, which are required to optimize energy cost in advance. The contributions of this article are threefold. First, it discusses the computational methods reported in the literature with their significance and limitations. Second, it identifies the components and their characteristics that may reduce energy cost. Finally, it proposes a unified cost optimization framework and addresses the challenges that may influence the overall residential energy cost optimization problem in smart grids.",dynamic price; cost optimization; renewables; survey; Smart grid; demand and response; microgrid; energy storage; smart homes
10.1145/3485272,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3485272,"Rugo, Alessio and Ardagna, Claudio A. and Ioini, Nabil El",2022,"A Security Review in the UAVNet Era: Threats, Countermeasures, and Gap Analysis",article,ACM Comput. Surv.,ACM,"Unmanned Aerial Vehicles (UAVs) are becoming one of the main technological supports for commercial applications, embracing many domains ranging from human safety to the medical field, agriculture and environment, multimedia production, and even commercial delivery. This rise in popularity, however, is causing an increasing interest from criminals, making UAVs the target of new attacks. To fully characterize the current UAV cybersecurity landscape, we perform a complete literature review, digging into drone security historic facts and scientific studies on the matter, reviewing specialized articles and scientific papers focusing on cybersecurity threats and gaps in the context of small UAVs in commercial applications. Being a recent research and development area, most of the articles have been published between 2016 and 2020 as a direct consequence of the increase of security concerns and interest in the drone field. Papers in this review deal with UAV cyberthreats and related vulnerabilities, identifying flaws experimented in a lab or describing incidents detected in the field. Communication, sensors, and system misconfigurations are among the most important threat vectors, while sensor spoofing/jamming and malware DoS/control are among the most cited threats. Threat vectors permit depicting a complete overview of the topic and potential countermeasures known to date, with related gap analysis, also accounting for the recent Unmanned Aircraft System evolution toward ad hoc or cloud-based UAV networks. Countermeasures include the adoption of traditional communication encryption and standard protocols, GPS spoofing/jamming mitigation, encryption and privacy-aware implementations, and counter-malware techniques, to name the most adopted. It also emerges that often attacks are simply ported or adapted from other attacks in similar domains, while peculiar attacks still remain such as targeted physical attacks, specific UAV malware, and GPS spoofing/jamming.",unmanned aircraft systems; Cybersecurity; threats; unmanned aerial vehicles
10.1145/3383464,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3383464,"Zeng, Xuezhi and Garg, Saurabh and Barika, Mutaz and Zomaya, Albert Y. and Wang, Lizhe and Villari, Massimo and Chen, Dan and Ranjan, Rajiv",2020,SLA Management for Big Data Analytical Applications in Clouds: A Taxonomy Study,article,ACM Comput. Surv.,ACM,"Recent years have witnessed the booming of big data analytical applications (BDAAs). This trend provides unrivaled opportunities to reveal the latent patterns and correlations embedded in the data, and thus productive decisions may be made. This was previously a grand challenge due to the notoriously high dimensionality and scale of big data, whereas the quality of service offered by providers is the first priority. As BDAAs are routinely deployed on Clouds with great complexities and uncertainties, it is a critical task to manage the service level agreements (SLAs) so that a high quality of service can then be guaranteed. This study performs a systematic literature review of the state of the art of SLA-specific management for Cloud-hosted BDAAs. The review surveys the challenges and contemporary approaches along this direction centering on SLA. A research taxonomy is proposed to formulate the results of the systematic literature review. A new conceptual SLA model is defined and a multi-dimensional categorization scheme is proposed on its basis to apply the SLA metrics for an in-depth understanding of managing SLAs and the motivation of trends for future research.",SLA metrics; SLA; service level agreement; Big data; service layer; big data analytics application
10.1145/3172866,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3172866,"Bonfim, Michel S. and Dias, Kelvin L. and Fernandes, Stenio F. L.",2019,Integrated NFV/SDN Architectures: A Systematic Literature Review,article,ACM Comput. Surv.,ACM,"Network Functions Virtualization (NFV) and Software-Defined Networking (SDN) are new paradigms in the move towards open software and network hardware. While NFV aims to virtualize network functions and deploy them into general purpose hardware, SDN makes networks programmable by separating the control and data planes. NFV and SDN are complementary technologies capable of providing one network solution. SDN can provide connectivity between Virtual Network Functions (VNFs) in a flexible and automated way, whereas NFV can use SDN as part of a service function chain. There are many studies designing NFV/SDN architectures in different environments. Researchers have been trying to address reliability, performance, and scalability problems using different architectural designs. This Systematic Literature Review (SLR) focuses on integrated NFV/SDN architectures, with the following goals: (i) to investigate and provide an in-depth review of the state of the art of NFV/SDN architectures, (ii) to synthesize their architectural designs, and (iii) to identify areas for further improvements. Broadly, this SLR will encourage researchers to advance the current stage of development (i.e., the state of the practice) of integrated NFV/SDN architectures and shed some light on future research efforts and the challenges faced.",quality of service; resource scheduling; cloud computing; network function virtualization; Software-defined networking; resource provisioning; network virtualization; elasticity; reliability; security; service-level agreement; resource management; mobile networks; scalability; autonomic management
10.1145/3154525,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3154525,"Fathy, Yasmin and Barnaghi, Payam and Tafazolli, Rahim",2018,"Large-Scale Indexing, Discovery, and Ranking for the Internet of Things (IoT)",article,ACM Comput. Surv.,ACM,"Network-enabled sensing and actuation devices are key enablers to connect real-world objects to the cyber world. The Internet of Things (IoT) consists of the network-enabled devices and communication technologies that allow connectivity and integration of physical objects (Things) into the digital world (Internet). Enormous amounts of dynamic IoT data are collected from Internet-connected devices. IoT data are usually multi-variant streams that are heterogeneous, sporadic, multi-modal, and spatio-temporal. IoT data can be disseminated with different granularities and have diverse structures, types, and qualities. Dealing with the data deluge from heterogeneous IoT resources and services imposes new challenges on indexing, discovery, and ranking mechanisms that will allow building applications that require on-line access and retrieval of ad-hoc IoT data. However, the existing IoT data indexing and discovery approaches are complex or centralised, which hinders their scalability. The primary objective of this article is to provide a holistic overview of the state-of-the-art on indexing, discovery, and ranking of IoT data. The article aims to pave the way for researchers to design, develop, implement, and evaluate techniques and approaches for on-line large-scale distributed IoT applications and services.",discovery; Internet of things (IoT); ranking; wireless sensor network (WSN); indexing; large-scale data
10.1145/3474552,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3474552,"Ranaweera, Pasika and Jurcut, Anca and Liyanage, Madhusanka",2021,MEC-Enabled 5G Use Cases: A Survey on Security Vulnerabilities and Countermeasures,article,ACM Comput. Surv.,ACM,"The future of mobile and internet technologies are manifesting advancements beyond the existing scope of science. The concepts of automated driving, augmented-reality, and machine-type-communication are quite sophisticated and require an elevation of the current mobile infrastructure for launching. The fifth-generation (5G) mobile technology serves as the solution, though it lacks a proximate networking infrastructure to satisfy the service guarantees. Multi-access Edge Computing (MEC) envisages such an edge computing platform. In this survey, we are revealing security vulnerabilities of key 5G-based use cases deployed in the MEC context. Probable security flows of each case are specified, while countermeasures are proposed for mitigating them.",V2E; eMBB; UAV; ITS; use cases; AR; MEC; mMTC; VR; security; 5G
10.1145/3012000,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3012000,"Chang, Chii and Srirama, Satish Narayana and Buyya, Rajkumar",2016,Mobile Cloud Business Process Management System for the Internet of Things: A Survey,article,ACM Comput. Surv.,ACM,"The Internet of Things (IoT) represents a comprehensive environment that consists of a large number of smart devices interconnecting heterogeneous physical objects to the Internet. Many domains such as logistics, manufacturing, agriculture, urban computing, home automation, ambient assisted living, and various ubiquitous computing applications have utilized IoT technologies. Meanwhile, Business Process Management Systems (BPMSs) have become a successful and efficient solution for coordinated management and optimized utilization of resources/entities. However, past BPMSs have not considered many issues they will face in managing large-scale connected heterogeneous IoT entities. Without fully understanding the behavior, capability, and state of the IoT entities, the BPMS can fail to manage the IoT integrated information systems. In this article, we analyze existing BPMSs for IoT and identify the limitations and their drawbacks based on a Mobile Cloud Computing perspective. Later, we discuss a number of open challenges in BPMS for IoT.",service oriented; state of the art; Internet of Things; challenge; business process management system; mobile cloud computing; review
10.1145/3368036,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3368036,"Hilman, Muhammad H. and Rodriguez, Maria A. and Buyya, Rajkumar",2020,Multiple Workflows Scheduling in Multi-Tenant Distributed Systems: A Taxonomy and Future Directions,article,ACM Comput. Surv.,ACM,"Workflows are an application model that enables the automated execution of multiple interdependent and interconnected tasks. They are widely used by the scientific community to manage the distributed execution and dataflow of complex simulations and experiments. As the popularity of scientific workflows continue to rise, and their computational requirements continue to increase, the emergence and adoption of multi-tenant computing platforms that offer the execution of these workflows as a service becomes widespread. This article discusses the scheduling and resource provisioning problems particular to this type of platform. It presents a detailed taxonomy and a comprehensive survey of the current literature and identifies future directions to foster research in the field of multiple workflow scheduling in multi-tenant distributed computing systems.",Scientific workflows; multiple workflows scheduling; multi-tenant platforms
10.1145/3325097,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3325097,"Adhikari, Mainak and Amgoth, Tarachand and Srirama, Satish Narayana",2019,A Survey on Scheduling Strategies for Workflows in Cloud Environment and Emerging Trends,article,ACM Comput. Surv.,ACM,"Workflow scheduling is one of the challenging issues in emerging trends of the distributed environment that focuses on satisfying various quality of service (QoS) constraints. The cloud receives the applications as a form of a workflow, consisting of a set of interdependent tasks, to solve the large-scale scientific or enterprise problems. Workflow scheduling in the cloud environment has been studied extensively over the years, and this article provides a comprehensive review of the approaches. This article analyses the characteristics of various workflow scheduling techniques and classifies them based on their objectives and execution model. In addition, the recent technological developments and paradigms such as serverless computing and Fog computing are creating new requirements/opportunities for workflow scheduling in a distributed environment. The serverless infrastructures are mainly designed for processing background tasks such as Internet-of-Things (IoT), web applications, or event-driven applications. To address the ever-increasing demands of resources and to overcome the drawbacks of the cloud-centric IoT, the Fog computing paradigm has been developed. This article also discusses workflow scheduling in the context of these emerging trends of cloud computing.",Cloud computing; workflow scheduling; serverless computing; Fog computing; QoS constraint; scientific problems
10.1145/3381038,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3381038,"Figueroa-Lorenzo, Santiago and A\~{n}orga, Javier and Arrizabalaga, Saioa",2020,A Survey of IIoT Protocols: A Measure of Vulnerability Risk Analysis Based on CVSS,article,ACM Comput. Surv.,ACM,"Industrial Internet of Things (IIoT) is present in many participants from the energy, health, manufacturing, transport, and public sectors. Many factors catalyze IIoT, such as robotics, artificial intelligence, and intelligent decentralized manufacturing. However, the convergence between IT, OT, and IoT environments involves the integration of heterogeneous technologies through protocols, standards, and buses. However, this integration brings with it security risks. To avoid the security risks, especially when systems in different environments interact, it is important and urgent to create an early consensus among the stakeholders on the IIoT security. The default Common Vulnerability Scoring System (CVSS) offers a mechanism to measure the severity of an asset's vulnerability and therefore a way to characterize the risk. However, CVSS by default has two drawbacks. On the one hand, to carry out a risk analysis, it is necessary to have additional metrics to the one established by CVSSv3.1. On the other hand, this index has been used mostly in IT environments and although there are numerous efforts to develop a model that suits industrial environments, there is no established proposal. Therefore, we first propose a survey of the main 33 protocols, standards, and buses used in an IIoT environment. This survey will focus on the security of each one. The second part of our study consists of the creation of a framework to characterize risk in industrial environments, i.e., to solve both problems of the CVSS index. To this end, we created the Vulnerability Analysis Framework (VAF), which is a methodology that allows the analysis of 1,363 vulnerabilities to establish a measure to describe the risk in IIoT environments.",Industrial Security; Industrial Internet of Things; Attack Patterns; CVSS; Information Technologies; Risk analysis; Cybersecurity pillars; IIoT; Operational Technologies
10.1145/2908961.2927000,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/2908961.2927000,"Alba, Enrique",2016,Intelligent Systems for Smart Cities,inproceedings,Proceedings of the 2016 on Genetic and Evolutionary Computation Conference Companion,ACM,"The concept of Smart Cities can be understood as a holistic approach to improve the level of development and management of the city in a broad range of services by using information and communication technologies.It is common to recognize six axes of work in them: i) Smart Economy, ii) Smart People, iii) Smart Governance, iv) Smart Mobility, v) Smart Environment, and vi) Smart Living. In this tutorial we first focus on a capital issue: smart mobility. European citizens and economic actors need a transport system which provides them with seamless, high-quality door-to-door mobility. At the same time, the adverse effects of transport on the climate, the environment and human health need to be reduced. We will show many new systems based in the use of bio-inspired techniques to ease the road traffic flow in the city, as well as allowing a customized smooth experience for travellers (private and public transport).This tutorial will then discuss on potential applications of intelligent systems for energy (like adaptive lighting in streets), environmental applications (like mobile sensors for air pollution), smart building (intelligent design), and several other applications linked to smart living, tourism, and smart municipal governance.",smart cities; intelligent systems; holistic approach
10.1145/2739482.2756563,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/2739482.2756563,"Alba, Enrique",2015,Intelligent Systems for Smart Cities,inproceedings,Proceedings of the Companion Publication of the 2015 Annual Conference on Genetic and Evolutionary Computation,ACM,"The concept of Smart Cities can be understood as a holistic approach to improve the level of development and management of the city in a broad range of services by using information and communication technologies.It is common to recognize six axes of work in them: i) Smart Economy, ii) Smart People, iii) Smart Governance, iv) Smart Mobility, v) Smart Environment, and vi) Smart Living. In this tutorial we first focus on a capital issue: smart mobility. European citizens and economic actors need a transport system which provides them with seamless, high-quality door-to-door mobility. At the same time, the adverse effects of transport on the climate, the environment and human health need to be reduced. We will show many new systems based in the use of bio-inspired techniques to ease the road traffic flow in the city, as well as allowing a customized smooth experience for travellers (private and public transport).This tutorial will then discuss on potential applications of intelligent systems for energy (like adaptive lighting in streets), environmental applications (like mobile sensors for air pollution), smart building (intelligent design), and several other applications linked to smart living, tourism, and smart municipal governance.",metaheuristics; bio-inspired techniques; intelligent systems; smart cities; holistic approach
10.1145/3067695.3067727,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3067695.3067727,"Alba, Enrique",2017,Intelligent Systems for Smart Cities,inproceedings,Proceedings of the Genetic and Evolutionary Computation Conference Companion,ACM,,
10.1145/3085228.3085265,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3085228.3085265,"P\'{e}rez, Jacobo Garnacho and Toledo, David G\'{o}mez",2017,Cognitive Analytics of Smart Cities: A Case of M\'{a}Laga City,inproceedings,Proceedings of the 18th Annual International Conference on Digital Government Research,ACM,"In the new era of Cognitive Computing we have the possibility and obligation to use in a better way the large amount of information available. Thanks to the powerful Cloud architecture and supporting cutting-edge technologies, we look for ways to improve our environment, and consequently the cities, the most natural social environment.According to the United Nations, it is estimated that two-thirds of the population will live in cities by 2050. This significant increase in urbanization in these recent years has become a major workload for many city systems, among others the system of mobility.Thanks to the use of cognitive computing and analytical tools, we will find new strategies of economic development that promote the growth, reduce the poverty and protect the environment at the same time.",Watson; Open Data; Optimization Algorithms; Business Intelligence; Smart City; Cloud; Prediction Models; Big Data; SaaS
,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3449726.3461419,"Toutouh, Jamal and O'Reilly, Una-May",2021,Coevolutionary Computation for Adversarial Deep Learning,inbook,Proceedings of the Genetic and Evolutionary Computation Conference Companion,ACM,,
10.1145/3340531.3412177,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3340531.3412177,"Shanahan, James G.",2020,Introduction to Computer Vision and Realtime Deep Learning-Based Object Detection,inproceedings,Proceedings of the 29th ACM International Conference on Information &amp; Knowledge Management,ACM,"The main focus of object detection, one of the most challenging problems in computer vision (CV), is to predict a set of bounding boxes and category labels for each object of interest in an image or in a point cloud. As such, object detection has a variety of exciting downstream applications such as self-driving cars, checkout-less shopping, smart cities, cancer detection, and more. This field has been revolutionized by deep learning over the past five years, where during this time, two-stage approaches to object detection have given way to simpler, more efficient, one-stage models. Mean average precision (mAP) on benchmark problems such as the COCO Object Detection dataset has improved almost 4X over the course of five years from 15% (Fast RCNN, a two-stage approach) to 55% (EfficientDet7x, a one-stage approach). This tutorial looks under the hood of state-of-the-art object detection systems, such as two-stage, one-stage, and also more recent approaches based upon transformers. It builds out some of their associated detection pipelines in a Jupyter Notebook using Python, OpenCV, PyTorch, Keras and Tensorflow. While the primary focus is on object detection in digital images from cameras and videos, this tutorial will also introduce object detection in 3D point clouds.",faster r-cnn; retinanet; detr; efficientdet; point clouds; ssd; yolo; object detection; deep learning; computer vision
