doi,url,author,year,title,articleType,sourceTitle,base,abstract,keywords
https://doi.org/10.1016/j.ridd.2013.10.028,https://www.sciencedirect.com/science/article/pii/S0891422213004721,N.C. Valentini and M.H. Ramalho and M.A. Oliveira,2014,"Movement Assessment Battery for Children-2: Translation, reliability, and validity for Brazilian children",article,Research in Developmental Disabilities,ScienceDirect,"The Movement Assessment Battery for Children 2nd edition (MABC-2) is a well-recognized assessment used to identify children with Developmental Coordination Disorder (DCD). Although researchers and practitioners across Brazil have used the MABC-2 to identify children with motor deficits, its validation for this particular population has yet to be investigated. In this study, we translated all MABC-2 items and validated them with respect to content, construct and criteria validity. The validation process involved 13 experts in Motor Development and a total of 844 children (3–13 years old) from two different states in Brazil. A cross-cultural translation method yielded a Brazilian–Portuguese version of the battery. The expert panel confirmed language clarity and pertinence of the items. High intra- and inter-rater reliability and internal consistency for the MABC-2 was established for Brazilian children. A discriminant analysis confirmed the MABC-2 power (.80) to differentiate children with DCD and those at risk for DCD from typically developing children. Predictive validity was observed for the impairment scores and a percentile main effect was found in the repeated measures ANOVA (ICC: .93 and .73, respectively). Although our data are not representative of the entire country, this study is the first to confirm that the original standardized scores established for the MABC-2 are valid in Brazilian children.",Movement Assessment Battery for children; Developmental Coordination Disorder (DCD); Construct validity; Content validity
https://doi.org/10.1016/j.bandl.2012.11.009,https://www.sciencedirect.com/science/article/pii/S0093934X1200212X,Aaron J. Newman and Sophie Kenny and Jean Saint-Aubin and Raymond M. Klein,2013,Can skilled readers perform a second task in parallel? A functional connectivity MRI study,article,Brain and Language,ScienceDirect,"When asked to search for a target letter while reading, the patterns with which people miss the target letter reveal information about the process of reading itself. Questions remain as to whether this paradigm reflects normal reading processes however. We used a novel continuous-performance neuroimaging paradigm to address this question. In separate scanning runs, subjects either read alone, read while searching for a target letter, or searched non-words continuously. Functional connectivity analysis recovered the full extent of brain areas identified for reading in a localizer scan, with no differences between reading alone and the dual task condition. Differences were found, however, between both reading conditions and the nonword search condition. These results demonstrate that in skilled readers brain activation associated with reading is unaffected by a concurrent letter-search task. They further demonstrate the utility of a naturalistic, continuous-performance paradigm for studying the neural basis of language processing.",Brain; Attention; fMRI; Missing letter effect; Letter search
https://doi.org/10.1016/j.neuropsychologia.2020.107638,https://www.sciencedirect.com/science/article/pii/S0028393220303109,Samantha N. Emerson and Christopher M. Conway and Şeyda Özçalışkan,2020,Semantic P600—but not N400—effects index crosslinguistic variability in speakers’ expectancies for expression of motion,article,Neuropsychologia,ScienceDirect,"The expression of motion shows strong crosslinguistic variability; however, less is known about speakers’ expectancies for lexicalizations of motion at the neural level. We examined event-related brain potentials (ERPs) in native English or Spanish speakers while they read grammatical sentences describing animations involving manner and path components of motion that did or did not violate language-specific patterns of expression. ERPs demonstrated different expectancies between speakers: Spanish speakers showed higher expectancies for motion verbs to encode path and English speakers showed higher expectancies for motion verbs to encode manner followed by a secondary path expression. Interestingly, grammatical but infrequent motion expressions (manner verbs in Spanish, path verbs and secondary manner expressions in English) elicited semantic P600 rather than the expected N400 effects—with or without post-N400 positivities—that are typically associated with semantic processing. Overall, our findings provide the first empirical evidence for the effect of crosslinguistic variation in processing motion event descriptions at the neural level.",Motion events; Semantics; Event-related brain potentials; P600; N400; Post-N400 positivity
https://doi.org/10.1016/j.specom.2020.10.001,https://www.sciencedirect.com/science/article/pii/S0167639320302776,Sylvain Detey and Lionel Fontan and Maxime {Le Coz} and Saïd Jmel,2020,Computer-assisted assessment of phonetic fluency in a second language: a longitudinal study of Japanese learners of French,article,Speech Communication,ScienceDirect,"Automatic second language (L2) speech fluency assessment has been one of the ultimate goals of several projects aiming at designing Computer-Assisted Pronunciation Training (CAPT) tools for L2 learners. Usually, three challenges must be tackled in order to solve the issues at stake: 1) Defining fluency from a threefold interdisciplinary perspective (acoustic and perceptual phonetics, computer science, L2 education); 2) Using a cost-effective algorithm; 3) Testing the procedure with actual learners’ data. Despite rapid technical developments in the field of automatic speech processing, the tools which are actually available for learners are still scarce, and most of them rely on automatic speech recognition (ASR). Moreover, most research on the topic is focusing on English as the target L2. Therefore, in this article, we address the following research questions: (a) is it possible to use a non-ASR-based low-level signal segmentation algorithm to predict human expert assessment of phonetic fluency in beginner Japanese learners of French in a text-reading task during the first stages of their learning? (b) if the answer to (a) is positive, then what are the best predictors of phonetic fluency among a set of available measures (see below for more details)? (c) is it possible to use this algorithm to monitor the evolution of phonetic fluency (and of its associated predictors) in these learners in a longitudinal study? As a first step, a corpus of French sentences read aloud by 12 Japanese learners of different proficiency levels in French was used to design a prediction system. The read-aloud speech data was perceptually annotated by three human experts on four dimensions: overall speech fluency, speech rate, regularity of speech rate, speech fluidity (i.e. smoothness of transitions between phones). Inter-rater agreement and reliability were high for all dimensions, and the average human ratings were compared with the scores provided by our prediction system. The results show strong correlations between human and automatic scores of speech rate and regularity of speech rate, and a weak correlation for speech fluidity. Automatic scores were finally combined together through a multiple linear regression model in order to predict overall speech fluency. The best model led to a correlation coefficient of .92 between automatic and human ratings, with a root-mean-square error of .38. In the second step of this study, a corpus of identical sentences read aloud four times over two years by 12 Japanese learners of French (after 4, 7, 12, and 19 months of French courses in Japan) was fed to the automatic system. The results show regular progress in overall speech fluency, which fits with the regular progress the Japanese learners under scrutiny were expected to make through their academic program in French at their university in Japan every semester. Our study suggests a positive answer to our first and third research questions, with speech rate as the best predictor to answer our second research question. In a pedagogical perspective, it seems that such a simple algorithm could be integrated in a CAPT tool to monitor learners’ progress in phonetic fluency in reading-aloud tasks.",Fluency; Automatic; Assessment; French; Japanese; Longitudinal
https://doi.org/10.1016/j.schres.2017.09.042,https://www.sciencedirect.com/science/article/pii/S0920996417306047,Jenny T.M. Lee and Eunice Y.L. Law and Lincoln L.H. Lo and Jingxia Lin and Edwin H.M. Lee and Christy L.M. Hui and Catherine S.Y. Chong and Sherry K.W. Chan and William T.L. Lo and Eric Y.H. Chen,2018,Psychosocial factors associated with physical activity behavior among patients with psychosis,article,Schizophrenia Research,ScienceDirect,"Introduction Although physical activity helps to improve functioning and reduce the symptoms of mental illness, physical inactivity remains common in the mental illness population. This study aims to explore the associations between theoretical constructs in relation to physical activity behavior based on psychological theories to examine reasons for physical inactivity in psychosis population. Methods One hundred and eighty one Chinese outpatients diagnosed with psychotic disorders were recruited for this cross-sectional study. Sociodemographic data and responses to questionnaires measuring self-efficacy, decisional balance, processes of change, and stages of change on physical activity habit were collected. Results Ninety three subjects (51.4%) had the intention to engage in regular physical activity within the next six months. Significant differences were found in self-efficacy, pros of decisional balance and processes of change across the stages of change. Moreover, overall classification accuracy was 60.8% across the stages of change. Conclusions This study supports self-efficacy, pros of decisional balance and processes of change as useful factors in understanding physical activity behavior among patients with psychosis. Future promotions of regular physical activity can focus on improving self-efficacy, emphasizing on the benefits of regular physical activity and facilitating cognitive and behavior strategies from processes of change.",Behavior; Physical activity; Psychosis
https://doi.org/10.1016/j.ijpsycho.2018.10.013,https://www.sciencedirect.com/science/article/pii/S0167876018303052,Guannan Shen and Staci M. Weiss and Andrew N. Meltzoff and Peter J. Marshall,2018,The somatosensory mismatch negativity as a window into body representations in infancy,article,International Journal of Psychophysiology,ScienceDirect,"How the body is represented in the developing brain is a topic of growing interest. The current study takes a novel approach to investigating neural body representations in infants by recording somatosensory mismatch negativity (sMMN) responses elicited by tactile stimulation of different body locations. Recent research in adults has suggested that sMMN amplitude may be influenced by the relative distance between representations of the stimulated body parts in somatosensory cortex. The current study uses a similar paradigm to explore whether the sMMN can be elicited in infants, and to test whether the infant sMMN response is sensitive to the somatotopic organization of somatosensory cortex. Participants were healthy infants (n = 31) aged 6 and 7 months. The protocol leveraged a discontinuity in cortical somatotopic organization, whereby the representations of the neck and the face are separated by representations of the arms, the hands and the shoulder. In a double-deviant oddball protocol, stimulation of the hand (100 trials, 10% probability) and neck (100 trials, 10% probability) was interspersed among repeated stimulation of the face (800 trials, 80% probability). Waveforms showed evidence of an infant sMMN response that was significantly larger for the face/neck contrast than for the face/hand contrast. These results suggest that, for certain combinations of body parts, early pre-attentive tactile discrimination in infants may be influenced by distance between the corresponding cortical representations. The results provide the first evidence that the sMMN can be elicited in infants, and pave the way for further applications of the sMMN in studying body representations in preverbal infants.",
https://doi.org/10.1016/j.stueduc.2020.100897,https://www.sciencedirect.com/science/article/pii/S0191491X20301450,Sarah R. Powell and Erica S. Lembke and Leanne R. Ketterlin-Geller and Yaacov Petscher and Jiyung Hwang and Samantha E. Bos and Taylor Cox and Stacy Hirt and Erica N. Mason and Tiffini Pruitt-Britton and Elizabeth Thomas and Stephanie Hopkins,2021,Data-based individualization in mathematics to support middleschool teachers and their students with mathematics learning difficulty,article,Studies in Educational Evaluation,ScienceDirect,"Project STAIR (Supporting Teaching of Algebra: Individual Readiness) aims to develop and iteratively refine a framework for using data-based individualization (DBI) to support the readiness for algebra of middle-school students with mathematics learning difficulty. Project STAIR was tested in four middle schools in the United States to assess the impact of intensive professional development, ongoing coaching, and frequent student progress monitoring on teachers’ DBI practices, school-level culture and climate, and students’ algebra readiness. Findings from this exploratory research point to the promise of Project STAIR for improving teacher perceptions of school culture and climate related to support of students experiencing mathematics learning difficulty as well as increasing specific DBI practices, including teachers’ ratings of importance, understanding, and confidence with assessment practices. Students’ mathematics outcomes improved on several algebra-readiness progress monitoring measures, along with a diagnostic measure, but not on a more distal measure of mathematics performance.",Data-based decision making; Intervention; Mathematics; Middle school; Teacher evaluation
https://doi.org/10.1016/j.comppsych.2014.12.005,https://www.sciencedirect.com/science/article/pii/S0010440X14003587,Hamutal Avrahamy and Yehuda Pollak and Liron Shriki-Tal and Larry Genstil and Harry J. Hirsch and Varda Gross-Tsur and Fortu Benarroch,2015,A disease specific questionnaire for assessing behavior in individuals with Prader–Willi syndrome,article,Comprehensive Psychiatry,ScienceDirect,"Objective Prader–Willi syndrome (PWS) is a genetic multisystem disorder with various medical, cognitive, behavioral and psychiatric problems. PWS is caused by the lack of expression of paternal genes on chromosome 15q2-q13 due to a deletion (70–75%), uniparental disomy (25–30%) or imprinting center defect (<5%). The common PWS behavioral and psychiatric characteristics are very typical in all ethnicities and were reported worldwide. Still, each individual has a specific profile of these common traits and the severity of his or her symptoms varies over time. Behavioral problems are the most important factor affecting the quality of life of both the individuals and their families. There is a need for a standardized tool to assess the specific behavioral profile of each individual and its present severity, in order to enable physicians to tailor the specific treatment needed and assist in a more accurate clinical follow up. To the best of our knowledge no such a tool has been standardized and published. We developed, based on the literature (mainly Forster and Gourash's paradigm) and our clinical experience, a 37 item disease specific questionnaire, the “PWS Behavioral Questionnaire” (PWSBQ) for assessing behavior in PWS patients. The purpose of the present study was to validate this tool in the entire adolescent and adult PWS population in Israel. Methods The PWSBQ focuses on five major domains—abnormal emotional regulation, food-seeking related behavior, lack of flexibility, oppositional behavior and interpersonal problems and lastly body related behaviors. Caregivers of all Hebrew speaking individuals with PWS over the age of 12years attending the Israeli national multidisciplinary PWS clinic were recruited. Of the 54 eligible individuals, 53 participated. They were interviewed with the PWSBQ and in addition filled the “Hyperphagia Questionnaire” and the “Child Behavioral Checklist” (CBCL). After verifying the questionnaire's content validity, all items on the PWSBQ were analyzed for internal reliability by calculating Cronbach's α. Criterion validity was evaluated by correlation testing with regard to the Hyperphagia Questionnaire and CBCL. In order to assess the questionnaire's interpretability, the correlation between the PWSBQ and the “Clinical Global Impression” (CGI) scores was evaluated. Results The PWSBQ total score was positively correlated with both the CBCL total score and the CGI score (0.662 and 0.549, p<0.001 respectively). Of the five domains, four had acceptable internal reliability (excluding the body related behaviors domain, which was thus removed from the total score). Criterion validity was established for the four domains remaining in the statistical analysis (abnormal emotional regulation, food seeking related behavior, lack of flexibility and oppositional behavior and interpersonal problems). Conclusions Our findings suggest that the PWSBQ is a valid and reliable tool for the assessment of current behavioral problems among individuals with PWS. Although further research is needed in order to verify PWSBQ's ability to identify changes in the behavioral status of a given individual, it can now be used both in research and in a clinical setting, enabling the physician to plan the most suitable treatment based on the current behavioral status.",
https://doi.org/10.1016/j.jcomdis.2015.06.005,https://www.sciencedirect.com/science/article/pii/S0021992415000404,Anna C. Jones and Roberto Gutierrez and Amanda K. Ludlow,2015,Confronting the language barrier: Theory of mind in deaf children,article,Journal of Communication Disorders,ScienceDirect,"The current study addressed deaf children's Theory of Mind (ToM) development as measured by a battery of first- and second-order belief tasks. Both a chronological age-matched control group and a younger group of pre-school aged hearing children were compared to a group of deaf children born to hearing parents. A hearing native signer enacted each of the tasks, which were pre-recorded in video clips in English (SSE), British Sign Language (BSL) and spoken English, in order to consider all communication preferences of the deaf children. Results revealed no differences in performance between the deaf and the young hearing children. However, despite the inclusion of ToM tasks based on their preferred mode of communication, the deaf children performed significantly worse at the unexpected-content and second-order belief task compared with their age-matched controls. These findings imply a delay rather than a deficit in ToM in deaf children that could be attributed to limited opportunities to converse and overhear conversations about mental states. Learning outcomes: None.",Theory of mind; Deaf children; Language; False belief
https://doi.org/10.1016/j.nrl.2011.06.006,https://www.sciencedirect.com/science/article/pii/S0213485311002659,M. Romero and A. Sánchez and C. Marín and M.D. Navarro and J. Ferri and E. Noé,2012,Utilidad clínica de la versión en castellano del Mississippi Aphasia Screening Test (MASTsp): validación en pacientes con ictus,article,Neurología,ScienceDirect,"Resumen Objetivo Validación clínica de la versión en castellano del Mississippi Aphasia Screening Test (MASTsp) como batería de cribado de alteraciones lenguaje en pacientes que han sufrido un ictus. Material y métodos Un total de 29 pacientes que habían sufrido un ictus y presentaban un cuadro afásico tras una lesión hemisférica izquierda fueron evaluados con el MASTsp, el test de Boston para el diagnóstico de la afasia y el test de las fichas, al inicio y tras 6s meses de rehabilitación. Doce de los pacientes afásicos fueron evaluados por dos logopedas expertos para comprobar la fiabilidad interobservador. Este mismo grupo (n = 12) fue evaluado en dos ocasiones en la misma semana para comprobar la fiabilidad test-retest. Como grupo control se seleccionó una muestra pareada de sujetos no afásicos con lesión vascular en el hemisferio derecho (n = 29) y un grupo de sujetos sanos (n = 60) estratificado por edad y nivel educativo. Resultados El MASTsp mostró una adecuada validez convergente y fiabilidad (interobservador y test-retest), siendo parcialmente sensible a detectar cambios a lo largo del tiempo. Se sugiere un punto de corte diagnóstico < 90 en la puntuación total de la prueba. Conclusiones El MASTsp es una medida válida para la detección y el seguimiento de los problemas de lenguaje en pacientes con ictus. Objective Clinical validation of the Spanish version of the Mississippi Aphasia Screening Test (MASTsp) as a screening test for language disorders in patients who have suffered a stroke. Material and methods A total of 29 patients who had suffered a stroke and had aphasia after a left hemispheric lesion were evaluated with the MASTsp, the Boston Diagnostic Aphasia Examination and the Token Test at baseline and after six months of rehabilitation. Two expert speech-therapists evaluated twelve aphasic patients to determine the inter-observer reliability. This sample was assessed twice in the same week to analyse the reproducibility of the test (test-retest reliability). Aphasic patients were compared with a matched sample of non-aphasic patients with vascular lesions in the right hemisphere (n =29) and a group of healthy subjects (n=60) stratified by age and educational level. Results The MASTsp showed a good convergent validity, interobserver validity, test-retest reliability and a moderate sensitivity to detect changes over time. A diagnostic cut-off <90 on the MASTsp total test score is proposed. Conclusions The MASTsp is a valid tool for the detection and monitoring of language problems in patients with stroke.",Afasia; Cribado; Ictus; Evaluación; Mississippi Aphasia Screening Test; Aphasia; Evaluation; Mississippi Aphasia Screening Test; Screening; Stroke
https://doi.org/10.1016/j.tics.2019.09.003,https://www.sciencedirect.com/science/article/pii/S1364661319302220,Shravan Vasishth and Bruno Nicenboim and Felix Engelmann and Frank Burchert,2019,Computational Models of Retrieval Processes in Sentence Processing,article,Trends in Cognitive Sciences,ScienceDirect,Sentence comprehension requires that the comprehender work out who did what to whom. This process has been characterized as retrieval from memory. This review summarizes the quantitative predictions and empirical coverage of the two existing computational models of retrieval and shows how the predictive performance of these two competing models can be tested against a benchmark data-set. We also show how computational modeling can help us better understand sources of variability in both unimpaired and impaired sentence comprehension.,cue-based retrieval; retrieval interference; comprehension impairments in aphasia; individual differences
https://doi.org/10.1016/j.ecresq.2015.12.010,https://www.sciencedirect.com/science/article/pii/S0885200615300302,Xiao Zhang,2016,"Linking language, visual-spatial, and executive function skills to number competence in very young Chinese children",article,Early Childhood Research Quarterly,ScienceDirect,"Early number competence is highly predictive of later mathematics achievement. The present study aims to examine how fundamental domain-general skills, including language, visual-spatial, and executive functions, together relate to early acquisition of numbers among very young children. A total of 109 Chinese children, aged approximately three years, in Hong Kong were tested individually on their number competence, receptive vocabulary, knowledge of written letters, rapid automatized naming, spatial perception, and behavioral executive skills. The results showed that vocabulary, letter knowledge, spatial perception, and executive skills all made a unique contribution to number competence. The findings add to the literature by documenting the critical importance of spatial perception and written language for early number learning. They also suggest that language, visual-spatial, and executive skills provide the building blocks for children’s number acquisition at a very young age.",Number competence; Language; Visual-spatial skills; Executive functions; Very young children
https://doi.org/10.1016/j.neuropsychologia.2015.04.029,https://www.sciencedirect.com/science/article/pii/S0028393215300105,Lea B. Jost and Aleksandra K. Eberhard-Moscicka and Georgette Pleisch and Veronica Heusser and Daniel Brandeis and Jason D. Zevin and Urs Maurer,2015,Native and non-native speech sound processing and the neural mismatch responses: A longitudinal study on classroom-based foreign language learning,article,Neuropsychologia,ScienceDirect,"Learning a foreign language in a natural immersion context with high exposure to the new language has been shown to change the way speech sounds of that language are processed at the neural level. It remains unclear, however, to what extent this is also the case for classroom-based foreign language learning, particularly in children. To this end, we presented a mismatch negativity (MMN) experiment during EEG recordings as part of a longitudinal developmental study: 38 monolingual (Swiss-) German speaking children (7.5 years) were tested shortly before they started to learn English at school and followed up one year later. Moreover, 22 (Swiss-) German adults were recorded. Instead of the originally found positive mismatch response in children, an MMN emerged when applying a high-pass filter of 3Hz. The overlap of a slow-wave positivity with the MMN indicates that two concurrent mismatch processes were elicited in children. The children’s MMN in response to the non-native speech contrast was smaller compared to the native speech contrast irrespective of foreign language learning, suggesting that no additional neural resources were committed to processing the foreign language speech sound after one year of classroom-based learning.",Mismatch negativity (MMN); Mismatch response (MMR); Speech sound processing; Foreign language learning; ERP mapping
https://doi.org/10.1016/j.schres.2017.09.004,https://www.sciencedirect.com/science/article/pii/S0920996417305443,Ryan Wui Hang Ho and Wing Chung Chang and Vivian Wing Yan Kwong and Emily Sin Kei Lau and Gloria Hoi Kei Chan and Olivia Tsz Ting Jim and Christy Lai Ming Hui and Sherry Kit Wa Chan and Edwin Ho Ming Lee and Eric Yu Hai Chen,2018,Prediction of self-stigma in early psychosis: 3-Year follow-up of the randomized-controlled trial on extended early intervention,article,Schizophrenia Research,ScienceDirect,"Background Self-stigma represents a major barrier to recovery in people with psychotic disorders but is understudied in early illness stage. Longitudinal investigation of prediction for self-stigma is scarce and none is conducted in early psychosis. We aimed to prospectively examine baseline predictors of self-stigma in early psychosis patients in the context of a 3-year follow-up of a randomized-controlled trial (RCT) comparing 1-year extension of early intervention (EI) with step-down psychiatric care for first-episode psychosis (FEP). Method One hundred sixty Chinese patients were recruited from a specialized EI program for FEP in Hong Kong after they had completed this 2-year EI service, and underwent a 12-month RCT. Participants were followed up and reassessed 3years after inclusion to the trial. Comprehensive evaluation encompassing clinical, functional, subjective quality of life and treatment-related variables were conducted. Data analysis was based on 136 participants who completed self-stigma assessment at 3-year follow-up. Results Fifty patients (36.8%) had moderate to high levels of self-stigma at 3-year follow-up. Multivariate regression analysis revealed that female gender, prior psychiatric hospitalization, longer duration of untreated psychosis and greater positive symptom severity at study intake independently predicted self-stigma at the end of 3-year study period. Conclusion Our results of more than one-third of early psychosis patients experienced significant self-stigma underscore the clinical needs for early identification and intervention of self-stigmatization in the initial years of psychotic illness. Further research is warranted to clarify prediction profile and longitudinal course of self-stigma in the early illness phase.",Self-stigma; Internalized stigma; Duration of untreated psychosis; Early psychosis; Longitudinal follow-up
https://doi.org/10.1016/j.bandc.2018.12.004,https://www.sciencedirect.com/science/article/pii/S0278262617301501,Iris Janet Broce and Byron Bernal and Nolan Altman and Catherine Bradley and Natalie Baez and Luis Cabrera and Gretter Hernandez and Anna {De Feria} and Anthony Steven Dick,2019,Fiber pathways supporting early literacy development in 5–8-year-old children,article,Brain and Cognition,ScienceDirect,"The development of fluent reading is an extended process that requires the recruitment of a comprehensive system of perisylvian brain regions connected by an extensive network of fiber pathways. In the present cross-sectional study, we focused on fiber pathways—the arcuate fasciculus (AF), inferior longitudinal fasciculus (ILF), inferior fronto-occipital fasciculus (IFOF), and vertical occipital fasciculus (VOF)—proposed to support early literacy in typical 5–8-year-old children. We related quantitative metrics of fiber pathway microstructure in these pathways to early literacy measures of phonological awareness and decoding. We found that diffusion properties of the AF, ILF, and VOF not only show age-related differences, but also are predictive of early literacy skills after controlling for the effects of age, general white matter development, sex, IQ, and phonological skill. Perhaps most novel, we provide evidence supporting the involvement of the recently re-identified VOF in early literacy, and further, we provide evidence that a bilateral network of fiber pathways supports early literacy development.",Early literacy; Diffusion-weighted imaging; Inferior longitudinal fasciculus; Arcuate fasciculus; Inferior fronto-occipital fasciculus; Vertical occipital fasciculus
https://doi.org/10.1016/j.sbspro.2014.08.304,https://www.sciencedirect.com/science/article/pii/S1877042814050174,Eva Stranovská and Daša Munková and Michal Munk,2014,Dynamics of Reading Comprehension Skills in Linguistic Intervention Programme,article,Procedia - Social and Behavioral Sciences,ScienceDirect,"The aim of this study is an examination of dynamics of reading comprehension in a foreign language through the linguistic intervention programme. The point of that was to examine an influence of the linguistic intervention programme on reading comprehension skills. The linguistic intervention programme represents a method of active social learning, autonomous learning and a set of strategies and specific methods of foreign language learning. Two hundred and twenty one university students took part in this experiment, where we used as research methods - an observation and a test of foreign-language proficiency focusing on reading comprehension skills (English, German). The results have shown interesting findings in the direction of supporting or obstructing variable on the process of reading comprehension in a foreign language.",Linguistic intervention programme; intervention; reading comprehension skills; foreign language;
https://doi.org/10.1016/j.lindif.2017.02.001,https://www.sciencedirect.com/science/article/pii/S1041608017300377,Marco {van de Ven} and Marinus Voeten and Esther G. Steenbeek-Planting and Ludo Verhoeven,2017,Post-primary reading fluency development: A latent change approach,article,Learning and Individual Differences,ScienceDirect,"In a longitudinal study, we investigated the post-primary reading fluency development of 1034 Dutch adolescents enrolled in four tracks of secondary education (high, intermediate, low, special education), using a multiple-group latent change approach. We assessed adolescents' word, pseudoword and text reading fluency, as well as their rapid naming abilities, at the beginning and after a half-year of education. The results showed that fluency development for real words, pseudowords and texts continues beyond the primary grades, and that the degree of improvement was similar across educational tracks. Word reading fluency and change in word reading fluency predicted text reading fluency development. No additional effect was found for pseudoword reading fluency. Finally, rapid naming ability was not only related to initial text reading fluency, but also to development of text reading fluency. Implications of these findings for assessment and intervention are discussed.",Rapid naming; Reading fluency; Longitudinal; Multiple-group latent change analysis; Adolescents
https://doi.org/10.1016/j.tate.2015.11.014,https://www.sciencedirect.com/science/article/pii/S0742051X15300287,Lee A. Smith and Vivienne Anderson and Keely Blanch,2016,Five beginning teachers' reflections on enacting New Zealand's national standards,article,Teaching and Teacher Education,ScienceDirect,"This paper draws on interviews with five beginning teachers, who were part of a larger qualitative study, to consider the implications of national standards for teachers, parents and students in New Zealand. Twice a year, New Zealand primary and intermediate (Year 1–8) schools must report on students' learning against national standards in reading, writing and mathematics, positioning students as ‘above’, ‘at’, ‘below’ or ‘well below’ the relevant standard. The teachers in our study described enacting the standards as a key challenge and/or an area where they needed professional development, noting a tension between accountability and care imperatives.",Beginning teachers; National standards; Standards-based assessment; New Zealand
https://doi.org/10.1016/j.neuropsychologia.2010.10.020,https://www.sciencedirect.com/science/article/pii/S002839321000446X,Seta Kazandjian and Céline Cavézian and Ari Z. Zivotofsky and Sylvie Chokron,2010,"Bisections in two languages: When number processing, spatial representation, and habitual reading direction interact",article,Neuropsychologia,ScienceDirect,"Calabria and Rossetti (2005) demonstrated that spatial biases related to the mental number line can be seen even when bisecting strings of number words. Strings of smaller magnitude number words were bisected further to the left than strings of larger magnitude number words. The current study investigated whether the left-to-right mental number line associated with number processing will result in similar spatial biases despite a habitual, right-to-left reading direction. Monolingual left-to-right readers were compared to bidirectional readers of English and Hebrew. Strings of Arabic numerals and of number words (e.g., THREE, EIGHT) were presented in separate conditions of English and Hebrew. Significant rightward biases were seen among native Hebrew readers, regardless of English reading level; whereas native English readers (both bidirectional and monodirectional) did not show significant biases to either the left or the right. The spatial bias in bisecting either Arabic numeral strings or number words was related to the habitual reading direction of the participant. There was no difference in spatial bias or for frequency of spatial bias based on numerical magnitude for either condition. We discuss the influence of cultural factors, such as reading direction and proficiency, on the representation of spatial and numerical material.",Automatic processing; Cross-cultural; Mental number line; Visuo-motor behavior
https://doi.org/10.1016/j.eswa.2019.01.028,https://www.sciencedirect.com/science/article/pii/S0957417419300284,Kinjal Chaudhari and Ankit Thakkar,2019,Survey on handwriting-based personality trait identification,article,Expert Systems with Applications,ScienceDirect,"Personality is a combination of various characteristics and qualities of an individual. It may be affected by the growth and evolution of one’s values, attributes, relationships with the community, personal memories of life events, habits, and skills. Behaviours and decisions of an individual are largely directed by his/her personality. Identification of such a personality trait can be performed based on an individual’s handwriting features. Handwriting may be unique for each person and a person’s nature, behaviour, and certain psychological aspects can be inferred based on it. It is introduced as the field of graphology, also called graphoanalysis, to analyze personality based on handwriting. We perceived that many researchers have worked on personality and/or behaviour identification based on handwriting, however, most of them were limited to a few numbers of features. According to graphology, there is a vast range of features of handwriting strokes which carry psychological characteristics of the writer. In this survey, we present links between handwriting and personality psychology and examine different mechanisms for features extraction to predict a writer’s personality. Psychologically supported handwriting features help to understand personality traits. The paper relates these features and encourages the use of computer-based graphology for personality prediction. It also discusses applications of graphology in various fields.",Handwriting; Personality trait; Graphology; Feature extraction; Machine learning; Deep learning
https://doi.org/10.1016/j.neuroimage.2019.116096,https://www.sciencedirect.com/science/article/pii/S1053811919306871,Terri L. Scott and Tyler K. Perrachione,2019,Common cortical architectures for phonological working memory identified in individual brains,article,NeuroImage,ScienceDirect,"Phonological working memory is the capacity to briefly maintain and recall representations of sounds important for speech and language and is believed to be critical for language and reading acquisition. Whether phonological working memory is supported by fronto-parietal brain regions associated with short-term memory storage or perisylvian brain structures implicated in speech perception and production is unclear, perhaps due to variability in stimuli, task demands, and individuals. We used fMRI to assess neurophysiological responses while individuals performed two tasks with closely matched stimuli but divergent task demands—nonword repetition and nonword discrimination—at two levels of phonological working memory load. Using analyses designed to address intersubject variability, we found significant neural responses to the critical contrast of high vs. low phonological working memory load in both tasks in a set of regions closely resembling those involved in speech perception and production. Moreover, within those regions, the voxel-wise patterns of load-related activation were highly correlated between the two tasks. These results suggest that brain regions in the temporal and frontal lobes encapsulate the core neurocomputational components of phonological working memory; an architecture that becomes increasingly evident as neural responses are examined in successively finer-grained detail in individual participants.",fMRI; Individual-subject analyses; Nonword discrimination; Nonword repetition; Phonological working memory; Pseudowords
